membership:3_PacBio_aggregated_set_id	3_PacBio_aggregated
UW_CRDR-fam-1600140	UW_CRDR-exp-1654701-algn-2fdd4a31b167d2cc65d4f459ed0ffd2d...PacBio
UW_CRDR-fam-1600140	UW_CRDR-exp-1654702-algn-9f736f76351597b08e1de13656d0811a...PacBio
UW_CRDR-fam-1639622	UW_CRDR-exp-1654703-algn-5c858497a40efb0d042b236151581b18...PacBio
UW_CRDR-fam-1639622	UW_CRDR-exp-1654704-algn-4f3c490cc5af494ea473ecfadc28289a...PacBio
UW_CRDR-fam-1600146	UW_CRDR-exp-1654705-algn-b3ba5fbfcad21f12c5b511137753f8a1...PacBio
UW_CRDR-fam-1600146	UW_CRDR-exp-1654706-algn-18a146232b49664f263ffb4213ac654e...PacBio
UW_CRDR-fam-1600146	UW_CRDR-exp-1654707-algn-5b21ff2ceb261d06a7703e3ac4df4683...PacBio
UW_CRDR-fam-1600162	UW_CRDR-exp-1654708-algn-eff868de21d9874c5a6801a1280cbc4c...PacBio
UW_CRDR-fam-1600162	UW_CRDR-exp-1654709-algn-1c6db0a7a72e6807772aa95ee751fee1...PacBio
UW_CRDR-fam-1600162	UW_CRDR-exp-1654710-algn-3e551c2afcb7f1e4e7c4dfe7f5485b78...PacBio
UW_CRDR-fam-1600159	UW_CRDR-exp-1654711-algn-ed39498ce74ac283f01296ae9efa5563...PacBio
UW_CRDR-fam-1600159	UW_CRDR-exp-1654712-algn-87e3587c59928422e6b3b304b469ad32...PacBio
UW_CRDR-fam-1600159	UW_CRDR-exp-1654713-algn-749973383c589fddaa6d7b33e3749fd3...PacBio
UW_CRDR-fam-1600167	UW_CRDR-exp-1654714-algn-aca7ff6bab177c6ac4fccd18966628aa...PacBio
UW_CRDR-fam-1600167	UW_CRDR-exp-1654715-algn-a2d1257b4e0ac78c0275b98ceddd1c8f...PacBio
UW_CRDR-fam-1600167	UW_CRDR-exp-1654716-algn-13fdad57577b33df431a4d2da6bbb490...PacBio
UW_CRDR-fam-1600262	UW_CRDR-exp-1654717-algn-dded446a65e009464dc7b07461a92c57...PacBio
UW_CRDR-fam-1600262	UW_CRDR-exp-1654718-algn-e0a212c38ab3c965bbb5cc862e41acaf...PacBio
UW_CRDR-fam-1600262	UW_CRDR-exp-1654719-algn-031468ee2fe07ac1eb67a77d4612a4c3...PacBio
UW_CRDR-fam-1600239	UW_CRDR-exp-1654720-algn-e7a662befe324bc1ab0834d05c960804...PacBio
UW_CRDR-fam-1600239	UW_CRDR-exp-1654721-algn-e6a3edc0087d6f0b88b950f6c0110e72...PacBio
UW_CRDR-fam-1600239	UW_CRDR-exp-1654722-algn-8909d3a328f79438fd0124aa1ae3879b...PacBio
UW_CRDR-fam-1600218	UW_CRDR-exp-1654723-algn-6a5b3059aa89861a1b5a983995fe9fd6...PacBio
UW_CRDR-fam-1600218	UW_CRDR-exp-1654724-algn-7c4b33c3ecd5c0a1d03bef1617673a6e...PacBio
UW_CRDR-fam-1600218	UW_CRDR-exp-1654725-algn-c8a802a394a8f985ee7534c2dc7b9f28...PacBio
UW_CRDR-fam-1600152	UW_CRDR-exp-1654726-algn-e844654735adeb7d3f065a89f2116223...PacBio
UW_CRDR-fam-1600152	UW_CRDR-exp-1654727-algn-78315e8b4a57ee3604e79cf3c65ce547...PacBio
UW_CRDR-fam-1600152	UW_CRDR-exp-1654728-algn-0d7b8290076240e308341193901dcab6...PacBio
UW_CRDR-fam-1639682	UW_CRDR-exp-1654729-algn-11be6a82234d33434fab2bc856714d1e...PacBio
UW_CRDR-fam-1639682	UW_CRDR-exp-1654730-algn-3f7364cbd30a16a5b1f1a9bb6d399c86...PacBio
UW_CRDR-fam-1639685	UW_CRDR-exp-1654731-algn-a4bbc78a452f4f3930ac12b1cc6241a3...PacBio
UW_CRDR-fam-1639685	UW_CRDR-exp-1654732-algn-d6a6a8d9e894318b85804240fbe5621d...PacBio
UW_CRDR-fam-1639685	UW_CRDR-exp-1654733-algn-cc0719fd8a65687986dd1649fbc4c02c...PacBio
UW_CRDR-fam-1600170	UW_CRDR-exp-1654734-algn-97dfdd1ea317a29fd8c9c3a7e52316e0...PacBio
UW_CRDR-fam-1600170	UW_CRDR-exp-1654735-algn-9824c83645bfbbc2d23c4b6d04a714fe...PacBio
UW_CRDR-fam-1600170	UW_CRDR-exp-1654736-algn-963864fa180543215f9559684a4fe5ca...PacBio
UW_CRDR-fam-1600209	UW_CRDR-exp-1654737-algn-a9fb688495f3e410c6f4629101d87df1...PacBio
UW_CRDR-fam-1600209	UW_CRDR-exp-1654738-algn-9ef799714f1f5a5251a200403a9d13d7...PacBio
UW_CRDR-fam-1600209	UW_CRDR-exp-1654739-algn-cb00d75ea97df43bb98987d3812dab1e...PacBio
UW_CRDR-fam-1639695	UW_CRDR-exp-1654740-algn-f08708d0e984456896c3879a86c05067...PacBio
UW_CRDR-fam-1639695	UW_CRDR-exp-1654741-algn-6c2329804f1f584f01bfa1d6e69ed11a...PacBio
UW_CRDR-fam-1639701	UW_CRDR-exp-1654742-algn-6d5cec7cef9d556f6662100c19f6e604...PacBio
UW_CRDR-fam-1639701	UW_CRDR-exp-1654743-algn-443fd7f2e1dbcd3e6fafa4bd201aff98...PacBio
UW_CRDR-fam-1639701	UW_CRDR-exp-1654744-algn-ac9f3b8f04d54119f64114226a9a2de6...PacBio
UW_CRDR-fam-1600221	UW_CRDR-exp-1654745-algn-eacad7a3bb33177a25aee55825f4424a...PacBio
UW_CRDR-fam-1600221	UW_CRDR-exp-1654746-algn-f894d5edd11910d5cf979958b759f241...PacBio
UW_CRDR-fam-1600221	UW_CRDR-exp-1654747-algn-17ffa1d32703378c695eca8f50362837...PacBio
UW_CRDR-fam-1600304	UW_CRDR-exp-1654748-algn-5b03a2035dd3bd22e960c84fd64f723f...PacBio
UW_CRDR-fam-1600304	UW_CRDR-exp-1654749-algn-2cc0db2fe19e34f2d2d0fb8ea62db809...PacBio
UW_CRDR-fam-1600304	UW_CRDR-exp-1654750-algn-f8104888cdf7e49f7ce271455b8f8f3b...PacBio
UW_CRDR-fam-1600307	UW_CRDR-exp-1654751-algn-e0ee48e2503733cc69a00c92f355f8c3...PacBio
UW_CRDR-fam-1600307	UW_CRDR-exp-1654752-algn-4f0b33811ad653d98049ac104aba1f27...PacBio
UW_CRDR-fam-1600307	UW_CRDR-exp-1654753-algn-5e895978db8cc892d39558fce39fb964...PacBio
UW_CRDR-fam-1639729	UW_CRDR-exp-1654754-algn-e9db47c753af7266fb00a9e3fcdec78a...PacBio
UW_CRDR-fam-1639729	UW_CRDR-exp-1654755-algn-7fdc7dfd85e6eaed02cc11b88245da85...PacBio
UW_CRDR-fam-1639729	UW_CRDR-exp-1654756-algn-f65bfd55f649d50e1d00e774358612eb...PacBio
UW_CRDR-fam-1639737	UW_CRDR-exp-1654757-algn-eb930a4a07211c6a9db233c6b98d5143...PacBio
UW_CRDR-fam-1639737	UW_CRDR-exp-1654758-algn-4e13abe515a07190ffe7970ca937b5a6...PacBio
UW_CRDR-fam-1639737	UW_CRDR-exp-1654759-algn-8667799f8ee02bf8d488860c7c0a770e...PacBio
UW_CRDR-fam-1639964	UW_CRDR-exp-1654760-algn-c7b821b9ccc77c49c9d3f8c9694a4223...PacBio
UW_CRDR-fam-1639964	UW_CRDR-exp-1654761-algn-ed2f008e3b5513424ac0fcb3f43044eb...PacBio
UW_CRDR-fam-1639745	UW_CRDR-exp-1654762-algn-5e9ff3952ef5a241700f473f2149087e...PacBio
UW_CRDR-fam-1639745	UW_CRDR-exp-1654763-algn-343a5f07cd32eb283f6362befaae7b51...PacBio
UW_CRDR-fam-1639764	UW_CRDR-exp-1654764-algn-f69bd1ef8a8cb974baa86a2af85a34fb...PacBio
UW_CRDR-fam-1639764	UW_CRDR-exp-1654765-algn-1e1dbb38aecb33e06e1e86f55c3fb8ac...PacBio
UW_CRDR-fam-1639764	UW_CRDR-exp-1654766-algn-589215850f94174ce7462a75d8b9b41b...PacBio
UW_CRDR-fam-1639770	UW_CRDR-exp-1654767-algn-815c83cc24cff54fa610e7599870fa7a...PacBio
UW_CRDR-fam-1639770	UW_CRDR-exp-1654768-algn-873f3ce31cb633e4f04b76f143072c18...PacBio
UW_CRDR-fam-1639770	UW_CRDR-exp-1654769-algn-a2a0ecef8637d7edbb33175d2034cfb6...PacBio
UW_CRDR-fam-1639776	UW_CRDR-exp-1654770-algn-8e41553138c7ab3d67607196cb320f98...PacBio
UW_CRDR-fam-1639776	UW_CRDR-exp-1654771-algn-8f7c547a1cfcfc881bd77c69ef3f725c...PacBio
UW_CRDR-fam-1639776	UW_CRDR-exp-1654772-algn-d23e7a56e68e2fff12783bab23c80a19...PacBio
UW_CRDR-fam-1639781	UW_CRDR-exp-1654773-algn-01e9544d0ee053eda3ab89b0061d52c6...PacBio
UW_CRDR-fam-1639781	UW_CRDR-exp-1654774-algn-5848c729fe51230d9d2c9f5f84c5a61f...PacBio
UW_CRDR-fam-1639792	UW_CRDR-exp-1654775-algn-684e099686cfc8d57857587bdbb6cd1b...PacBio
UW_CRDR-fam-1639792	UW_CRDR-exp-1654776-algn-463b12da2bda9f0ab25062e0ad329b10...PacBio
UW_CRDR-fam-1639792	UW_CRDR-exp-1654777-algn-dba58bc90c244dcb8763a357ea7868d2...PacBio
UW_CRDR-fam-1639810	UW_CRDR-exp-1654778-algn-4e7c93376ee4db50dfe1c453985572d2...PacBio
UW_CRDR-fam-1639810	UW_CRDR-exp-1654779-algn-c75036b1cfe3aa615d38a02554b1bd03...PacBio
UW_CRDR-fam-1639810	UW_CRDR-exp-1654780-algn-2004dc40c0b62f19302eccd5bc2d752a...PacBio
UW_CRDR-fam-1639814	UW_CRDR-exp-1654781-algn-bcb75f80fd1ce8a940160891b99a9f0f...PacBio
UW_CRDR-fam-1639814	UW_CRDR-exp-1654782-algn-6adcdfbf12cec641589cc603d9cedba1...PacBio
UW_CRDR-fam-1639814	UW_CRDR-exp-1654783-algn-584062bd669485823e72adba9d1180ad...PacBio
UW_CRDR-fam-1639835	UW_CRDR-exp-1654784-algn-3e2fa7329faa70fe7830763e1dff781e...PacBio
UW_CRDR-fam-1639835	UW_CRDR-exp-1654785-algn-fe6f152ce1c413df5fadbaae519e2f05...PacBio
UW_CRDR-fam-1639835	UW_CRDR-exp-1654786-algn-e357eb07f9331ba2a9a7e475e9c8463d...PacBio
UW_CRDR-fam-1639846	UW_CRDR-exp-1654787-algn-03ef75e8280dbfc2bacc5e0ebd1426f8...PacBio
UW_CRDR-fam-1639846	UW_CRDR-exp-1654788-algn-6e212f1095285a541d8eb1c52df81a4c...PacBio
UW_CRDR-fam-1639846	UW_CRDR-exp-1654789-algn-e49dac8b0f3c3483cd57cc0bc90196a0...PacBio
UW_CRDR-fam-1639880	UW_CRDR-exp-1654790-algn-0c8e65b26bf7a44be931a367296a7c9a...PacBio
UW_CRDR-fam-1639880	UW_CRDR-exp-1654791-algn-772886962461bc165836b31d120e7743...PacBio
UW_CRDR-fam-1639880	UW_CRDR-exp-1654792-algn-400c907fbd4fe19eae444e58f69d4d78...PacBio
UW_CRDR-fam-1600155	UW_CRDR-exp-1654793-algn-81b7b5d67b5deb51d6078b3c604f3ab3...PacBio
UW_CRDR-fam-1600155	UW_CRDR-exp-1654794-algn-20bee345ba1ddf6e8262023ba29c7f1c...PacBio
UW_CRDR-fam-1600173	UW_CRDR-exp-1654795-algn-e43c8d5a06045aaba4501147f44689ce...PacBio
UW_CRDR-fam-1600173	UW_CRDR-exp-1654796-algn-8333ff666bc4c4bddcc0213f1f56647f...PacBio
UW_CRDR-fam-1600173	UW_CRDR-exp-1654797-algn-e6c785a8f5f2058a8e839da5e20cf71b...PacBio
UW_CRDR-fam-1600179	UW_CRDR-exp-1654798-algn-8252711a82aa09b1124a77e25e802d76...PacBio
UW_CRDR-fam-1600179	UW_CRDR-exp-1654799-algn-108d618289e4151871810b3af398ab67...PacBio
UW_CRDR-fam-1600179	UW_CRDR-exp-1654800-algn-d5ce148d3a49c1631ec45f19fdbecb38...PacBio
UW_CRDR-fam-1600176	UW_CRDR-exp-1654801-algn-29d512f98c89ec5c542bbe18a1c3bc08...PacBio
UW_CRDR-fam-1600176	UW_CRDR-exp-1654802-algn-80da2d3f774c294e773a3d64f670d7eb...PacBio
UW_CRDR-fam-1600176	UW_CRDR-exp-1654803-algn-40fbb5c01b6566e1ce0ad7c8d1c9fe41...PacBio
UW_CRDR-fam-1600182	UW_CRDR-exp-1654804-algn-9580aafa30dd2cd0233c35ab972939fc...PacBio
UW_CRDR-fam-1600182	UW_CRDR-exp-1654805-algn-ecdd56efeaf01395c682006ad5854c50...PacBio
UW_CRDR-fam-1600182	UW_CRDR-exp-1654806-algn-1a640ed2c8c42914497882abb384d049...PacBio
UW_CRDR-fam-1600188	UW_CRDR-exp-1654807-algn-7be687120feef7f3730c29822c4e20a6...PacBio
UW_CRDR-fam-1600188	UW_CRDR-exp-1654808-algn-6b0c75fb9f3d67b3e764401340eed899...PacBio
UW_CRDR-fam-1600188	UW_CRDR-exp-1654809-algn-20f241bbedd519cba0da3760678e1551...PacBio
UW_CRDR-fam-1600191	UW_CRDR-exp-1654810-algn-99b6088df9386d2efdc33ef6ea33e0ac...PacBio
UW_CRDR-fam-1600191	UW_CRDR-exp-1654811-algn-03c8bd61504b646c36c7b1b93095ecb8...PacBio
UW_CRDR-fam-1600191	UW_CRDR-exp-1654812-algn-a8a24482dc907bea176ee7f513c81aad...PacBio
UW_CRDR-fam-1600194	UW_CRDR-exp-1654813-algn-7919d7b06c0f49ceedc1957e87396956...PacBio
UW_CRDR-fam-1600194	UW_CRDR-exp-1654814-algn-ffa969210d609783fe48ef5f4f78e2f0...PacBio
UW_CRDR-fam-1600194	UW_CRDR-exp-1654815-algn-e08b8558db8f1fb4292b2731649719ff...PacBio
UW_CRDR-fam-1600197	UW_CRDR-exp-1654816-algn-cb49ae7c10970d258e5751ea1c8c8bf8...PacBio
UW_CRDR-fam-1600197	UW_CRDR-exp-1654817-algn-75ede2dadc55b38fcd5d3c604c0e57d6...PacBio
UW_CRDR-fam-1600197	UW_CRDR-exp-1654818-algn-5716641055f5909648f5bf21854b9ae8...PacBio
UW_CRDR-fam-1600200	UW_CRDR-exp-1654819-algn-1aa7a22cd696817f5ca9fb35595d1780...PacBio
UW_CRDR-fam-1600200	UW_CRDR-exp-1654820-algn-3d826b40a23d80b90d4b2560bc7a1830...PacBio
UW_CRDR-fam-1600200	UW_CRDR-exp-1654821-algn-53a3e6ceeafb16ed27c0b80685e85223...PacBio
UW_CRDR-fam-1600203	UW_CRDR-exp-1654822-algn-0e608618e3bd281ac257868f31b6568c...PacBio
UW_CRDR-fam-1600203	UW_CRDR-exp-1654823-algn-3f96f3acb9f04f55e4e07afd99dea30d...PacBio
UW_CRDR-fam-1600203	UW_CRDR-exp-1654824-algn-eece7e1bc845e9eab09aa5478c675f6f...PacBio
UW_CRDR-fam-1600212	UW_CRDR-exp-1654825-algn-cac91dc6e43c204584c611d70bb61bc7...PacBio
UW_CRDR-fam-1600212	UW_CRDR-exp-1654826-algn-dae6617ed4b4e71b57d9552f64bb8c52...PacBio
UW_CRDR-fam-1600212	UW_CRDR-exp-1654827-algn-5d67a839014d3ca71a26e9624da10d49...PacBio
UW_CRDR-fam-1600265	UW_CRDR-exp-1654828-algn-cb2e7d6b93e60e533d65df6676a48286...PacBio
UW_CRDR-fam-1600265	UW_CRDR-exp-1654829-algn-ee81287ad7c98ea549d69b4075d208dc...PacBio
UW_CRDR-fam-1600265	UW_CRDR-exp-1654830-algn-7f9bc9a27c3fdd60daad4796f035d4cf...PacBio
UW_CRDR-fam-1600224	UW_CRDR-exp-1654831-algn-752339d0a7d37ca9148a64686efaf0f2...PacBio
UW_CRDR-fam-1600224	UW_CRDR-exp-1654832-algn-146b3c57a0b0688c92643d7628b26bc0...PacBio
UW_CRDR-fam-1600224	UW_CRDR-exp-1654833-algn-574459a1539b2f1d665c591f078ac638...PacBio
UW_CRDR-fam-1600215	UW_CRDR-exp-1654834-algn-83f81e74d6e93eab1083fe8409c7bb3c...PacBio
UW_CRDR-fam-1600215	UW_CRDR-exp-1654835-algn-73e9b75b51ad2c907184b382b528257b...PacBio
UW_CRDR-fam-1600215	UW_CRDR-exp-1654836-algn-34dff9b3668d4ff6e4602639a6c6779d...PacBio
UW_CRDR-fam-1639839	UW_CRDR-exp-1654837-algn-6964fd3f77d9f732b7c8997e3ea8e5bd...PacBio
UW_CRDR-fam-1639839	UW_CRDR-exp-1654838-algn-62f4c6866a9fab5c62004417fb529140...PacBio
UW_CRDR-fam-1639839	UW_CRDR-exp-1654839-algn-6d40bd138a2504eee1303372f26e5e07...PacBio
UW_CRDR-fam-1600227	UW_CRDR-exp-1654840-algn-64b38e4d6822fc4b8f0e3e6044fab5ba...PacBio
UW_CRDR-fam-1600227	UW_CRDR-exp-1654841-algn-971cedbdaec494ec236308b5e62fdf31...PacBio
UW_CRDR-fam-1600227	UW_CRDR-exp-1654842-algn-4ef2fad2d411ca04a6ec6dbbcceba09c...PacBio
UW_CRDR-fam-1600230	UW_CRDR-exp-1654843-algn-19614431f3f113a81c1fc2d9d60027df...PacBio
UW_CRDR-fam-1600230	UW_CRDR-exp-1654844-algn-c59d8148b35b90646fd11534821c4469...PacBio
UW_CRDR-fam-1600230	UW_CRDR-exp-1654845-algn-7eee9790f7f4dbf418611c1bdd28870d...PacBio
UW_CRDR-fam-1639898	UW_CRDR-exp-1654846-algn-415bf7aa5f359a79799184e2c5464317...PacBio
UW_CRDR-fam-1639898	UW_CRDR-exp-1654847-algn-dc3547eecf74dbd112f258d7b76afc3e...PacBio
UW_CRDR-fam-1600282	UW_CRDR-exp-1654848-algn-ff78b0f2b6be53ff96617415d5a6b75b...PacBio
UW_CRDR-fam-1600282	UW_CRDR-exp-1654849-algn-83677aec1fd828f29be5912a3f453c24...PacBio
UW_CRDR-fam-1600282	UW_CRDR-exp-1654850-algn-9539af762f44312f2e4d6c7434a7d377...PacBio
UW_CRDR-fam-1639901	UW_CRDR-exp-1654851-algn-3046a6e879c61b967aa7a8e09aae0b3b...PacBio
UW_CRDR-fam-1639901	UW_CRDR-exp-1654852-algn-8f2cd069252ce94156d3993bcaade54d...PacBio
UW_CRDR-fam-1639901	UW_CRDR-exp-1654853-algn-51174ee96b49b9fcda82d5a71ee475a8...PacBio
UW_CRDR-fam-1600236	UW_CRDR-exp-1654854-algn-76b60268c499e0eb05a9d416663186c5...PacBio
UW_CRDR-fam-1600236	UW_CRDR-exp-1654855-algn-3ca1c10f6aae16a2acac47b86a3fe9b0...PacBio
UW_CRDR-fam-1600236	UW_CRDR-exp-1654856-algn-d4fc2d46d504479fbb7ff1f43aa8ca1c...PacBio
UW_CRDR-fam-1600242	UW_CRDR-exp-1654857-algn-6ca268c6ddeb3e64ad4f114716339a7b...PacBio
UW_CRDR-fam-1600242	UW_CRDR-exp-1654858-algn-fbc89e4dd426405de88c95f7bd7b79ee...PacBio
UW_CRDR-fam-1600242	UW_CRDR-exp-1654859-algn-88443b2af57216197a0addfd4cb76619...PacBio
UW_CRDR-fam-1600268	UW_CRDR-exp-1654860-algn-4b06cac3dee14779b6e5bed333782f18...PacBio
UW_CRDR-fam-1600268	UW_CRDR-exp-1654861-algn-f2f969459dd2236c555fc51daa2bdd9c...PacBio
UW_CRDR-fam-1600268	UW_CRDR-exp-1654862-algn-eaa5b7b3f2f010d84a35fc7dca6376c7...PacBio
UW_CRDR-fam-1600245	UW_CRDR-exp-1654863-algn-ccc8f069fac043715c760b544d46d395...PacBio
UW_CRDR-fam-1600245	UW_CRDR-exp-1654864-algn-1f80d2d1e0d68a9cb24b7dd5e3e70b6e...PacBio
UW_CRDR-fam-1639907	UW_CRDR-exp-1654865-algn-89a0771b8eb7bb22c2ee3e9aaf0da89c...PacBio
UW_CRDR-fam-1639907	UW_CRDR-exp-1654866-algn-bc7631293ce35801f14d48a1ac72cc98...PacBio
UW_CRDR-fam-1639907	UW_CRDR-exp-1654867-algn-7317710ed711d698014bbecb84f9fbfd...PacBio
UW_CRDR-fam-1639916	UW_CRDR-exp-1654868-algn-727628346c69b70f6e3a14de5ae37e2b...PacBio
UW_CRDR-fam-1639916	UW_CRDR-exp-1654869-algn-cedc885bf3da51a28dcad4f17fb5e1ab...PacBio
UW_CRDR-fam-1639916	UW_CRDR-exp-1654870-algn-b372c226fb3b67889c64034840f72c4f...PacBio
UW_CRDR-fam-1600250	UW_CRDR-exp-1654871-algn-922596357b942050ef482c73196afc47...PacBio
UW_CRDR-fam-1600250	UW_CRDR-exp-1654872-algn-6b93d5b7ba9065c86d43c5eba7701ab5...PacBio
UW_CRDR-fam-1600250	UW_CRDR-exp-1654873-algn-638384c6a950c669bbbc0862cf5ba9d9...PacBio
UW_CRDR-fam-1639924	UW_CRDR-exp-1654874-algn-cd1e3b2bc2d89db943f0664046692185...PacBio
UW_CRDR-fam-1639924	UW_CRDR-exp-1654875-algn-11fa180a06c248c0d799b926d476c57c...PacBio
UW_CRDR-fam-1639924	UW_CRDR-exp-1654876-algn-a0d801ce9dbab022ed2a96a93b29adc5...PacBio
UW_CRDR-fam-1600298	UW_CRDR-exp-1654877-algn-43ce803ce29344a135d5143ea81867be...PacBio
UW_CRDR-fam-1600298	UW_CRDR-exp-1654878-algn-75470e52df5fb6d7f49a824212639ee8...PacBio
UW_CRDR-fam-1600298	UW_CRDR-exp-1654879-algn-b5f7f270b0c864f26d6ec527c8e5ec5d...PacBio
UW_CRDR-fam-1600253	UW_CRDR-exp-1654880-algn-f61d7f57392b8b2371298f811c21c4fe...PacBio
UW_CRDR-fam-1600253	UW_CRDR-exp-1654881-algn-bf8a8015e4ef3399eafaf4e9fda55030...PacBio
UW_CRDR-fam-1600253	UW_CRDR-exp-1654882-algn-aaf2e4376cd8b7ff05bd567c1b463d89...PacBio
UW_CRDR-fam-1600271	UW_CRDR-exp-1654883-algn-50392549d4229ddf66625f913090e469...PacBio
UW_CRDR-fam-1600271	UW_CRDR-exp-1654884-algn-c662e5a07d9cc529240b775b5acb69cf...PacBio
UW_CRDR-fam-1600271	UW_CRDR-exp-1654885-algn-a2b8e5d2d049954865b345c0b4e3a15c...PacBio
UW_CRDR-fam-1600256	UW_CRDR-exp-1654886-algn-becd01e8a6bab3731f2ca32db1788fe4...PacBio
UW_CRDR-fam-1600256	UW_CRDR-exp-1654887-algn-12201e0477ef50a64ba69bceaaeb0de3...PacBio
UW_CRDR-fam-1600256	UW_CRDR-exp-1654888-algn-f918a45fcea9cd4107c03824e6565e3e...PacBio
UW_CRDR-fam-1635087	UW_CRDR-exp-1654889-algn-dcef534bce81ad1551a905185ba349da...PacBio
UW_CRDR-fam-1635087	UW_CRDR-exp-1654890-algn-25eb338a49a19b01b534354d81f1ea1e...PacBio
UW_CRDR-fam-1635087	UW_CRDR-exp-1654891-algn-6f0b7151c992f3e2d570d0fdcb341f35...PacBio
UW_CRDR-fam-1600259	UW_CRDR-exp-1654892-algn-9639718898b497ae2336f270f4f8e743...PacBio
UW_CRDR-fam-1600259	UW_CRDR-exp-1654893-algn-16c153f39289685002c3e968b325a577...PacBio
UW_CRDR-fam-1600259	UW_CRDR-exp-1654894-algn-1496fca5febb6436f7f7cc3f777e8820...PacBio
UW_CRDR-fam-1600286	UW_CRDR-exp-1654895-algn-54f659d6b5711003141431510a6236bc...PacBio
UW_CRDR-fam-1600286	UW_CRDR-exp-1654896-algn-eb8232e996c993e2eeb250dfe02729a2...PacBio
UW_CRDR-fam-1600286	UW_CRDR-exp-1654897-algn-b8f9973c48af1b422657633ce7a31c4c...PacBio
UW_CRDR-fam-1600289	UW_CRDR-exp-1654898-algn-9772940b3d3d226bde7ce709face2ef8...PacBio
UW_CRDR-fam-1600289	UW_CRDR-exp-1654899-algn-49d9849fba1b84810ae99a459d02fb1b...PacBio
UW_CRDR-fam-1600289	UW_CRDR-exp-1654900-algn-2b071eebdd8964c9b88408bf333c6429...PacBio
UW_CRDR-fam-1639933	UW_CRDR-exp-1654901-algn-3af814536ac1bbd6dd0c37267703a4e6...PacBio
UW_CRDR-fam-1639933	UW_CRDR-exp-1654902-algn-0bc833e642a5536fcb595ca8ce0f2efb...PacBio
UW_CRDR-fam-1600274	UW_CRDR-exp-1654903-algn-ce63173a30670ed4e9a960d1c36e2902...PacBio
UW_CRDR-fam-1600274	UW_CRDR-exp-1654904-algn-dfe2b5009fe99fcb1696435c8981af4b...PacBio
UW_CRDR-fam-1600274	UW_CRDR-exp-1654905-algn-95dc6418faa727001c87092199c369f6...PacBio
UW_CRDR-fam-1639935	UW_CRDR-exp-1654906-algn-03fef2ed1af07cd6ed3784952c473e66...PacBio
UW_CRDR-fam-1639935	UW_CRDR-exp-1654907-algn-282b4390f1afdd7037504eb3debdd584...PacBio
UW_CRDR-fam-1639935	UW_CRDR-exp-1654908-algn-f880790dd9bce62bc0380740f5e62493...PacBio
UW_CRDR-fam-1600277	UW_CRDR-exp-1654909-algn-4f413e198fdcea02cddedc15fc0afdc8...PacBio
UW_CRDR-fam-1600277	UW_CRDR-exp-1654910-algn-086612d5ccb5b0146d9f1333a1902e6c...PacBio
UW_CRDR-fam-1600277	UW_CRDR-exp-1654911-algn-9de8ae55ae61a4e1c08d16281f82dbde...PacBio
UW_CRDR-fam-1600284	UW_CRDR-exp-1654912-algn-1ce3b41c821698b175dbbcddae9d1b81...PacBio
UW_CRDR-fam-1600284	UW_CRDR-exp-1654913-algn-8ab3e9b64f4b856647686da9834979ee...PacBio
UW_CRDR-fam-1600284	UW_CRDR-exp-1654914-algn-9c61ce31f64a3ba5fe778505ff54ebb6...PacBio
UW_CRDR-fam-1600292	UW_CRDR-exp-1654915-algn-e294f67c0f44aa8f50d098633da94590...PacBio
UW_CRDR-fam-1600292	UW_CRDR-exp-1654916-algn-68f698e98988cec544c3fa9192f9e065...PacBio
UW_CRDR-fam-1600292	UW_CRDR-exp-1654917-algn-31b4b51b64a38e08c904bb6f789c8454...PacBio
UW_CRDR-fam-1641277	UW_CRDR-exp-1654918-algn-0e1c39d990403e12095b78e9f57db392...PacBio
UW_CRDR-fam-1641277	UW_CRDR-exp-1654919-algn-be9046b89110a7300e034f535d81cad3...PacBio
UW_CRDR-fam-1641277	UW_CRDR-exp-1654920-algn-256b383071bc862bb4dc4216659a5eb7...PacBio
UW_CRDR-fam-1641280	UW_CRDR-exp-1654921-algn-685d164d0fde2f2360f6d03b68329f58...PacBio
UW_CRDR-fam-1641280	UW_CRDR-exp-1654922-algn-6032690659fa2c7e58329701cf49a2d7...PacBio
UW_CRDR-fam-1641280	UW_CRDR-exp-1654923-algn-b5816751c99b7485d50d43374397a4b4...PacBio
UW_CRDR-fam-1600295	UW_CRDR-exp-1654924-algn-f6bcbae9172983b2bd9c7cc292ff8017...PacBio
UW_CRDR-fam-1600295	UW_CRDR-exp-1654925-algn-6927deae55ef978106f0b0b1bf6685bf...PacBio
UW_CRDR-fam-1600295	UW_CRDR-exp-1654926-algn-c44fa49147b94dfef94bed851ed24d6b...PacBio
UW_CRDR-fam-1639945	UW_CRDR-exp-1654927-algn-0d7b7e9acdb1eaaf993d70fe8b9d3f74...PacBio
UW_CRDR-fam-1639945	UW_CRDR-exp-1654928-algn-ba63f28749b6651836d37a89f40780cf...PacBio
UW_CRDR-fam-1639945	UW_CRDR-exp-1654929-algn-08648d5a5c03e0761bd512451fd26ce8...PacBio
UW_CRDR-fam-1600303	UW_CRDR-exp-1654930-algn-97c467e9517bca78f4b28943263204b1...PacBio
UW_CRDR-fam-1600303	UW_CRDR-exp-1654931-algn-5ab37776cf292315dcf37ccefbbec2a6...PacBio
